,F,I,tfidf,H,H-tilde,H-tilde_std,N
kentucky,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kept,8.721881019006432e-05,0.9190737989111866,5.305994333980103,2.617492461184755,3.5365662600959418,0.08552666558861183,12
ketchup,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kettle,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kevin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
key,8.721881019006432e-05,0.12062255624887497,3.5115008998562187,3.4182958340544896,3.5389183903033645,0.08645825004103526,12
keyboard,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
keychain,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
keychains,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
keys,0.00015263291783261258,0.7904490584075141,4.466570652076969,3.5178160905597,4.308265148967214,0.08577936465887394,21
keyshia,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
khan,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
ki,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
kick,0.00030526583566522515,3.241801126389171,9.859731776047035,1.9903781642382947,5.232179290627466,0.08330191846562592,42
kicked,3.6341170912526803e-05,0.3840000000000314,5.288095920683351,1.9219280948873623,2.3059280948873937,0.07838367176823406,5
kicker,1.453646836501072e-05,0.9980000000000008,11.233542195333143,0.0,0.9980000000000008,0.04467661580736863,2
kickflip,1.453646836501072e-05,0.9970000000000008,11.233542195333143,0.0,0.9970000000000008,0.05469003565549385,2
kickin,0.00011629174692008576,2.9452463686451975,16.921906946186724,0.9933927290103628,3.9386390976555603,0.08712425640144889,16
kicking,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
kid,0.00021804702547516082,0.822794012711292,4.543998899617344,3.964735178725505,4.787529191436797,0.0873906208232187,30
kiddies,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kiddin,2.180470254751608e-05,-0.01266666666666838,4.518158808998462,1.584962500721156,1.5722958340544877,0.09101648202414113,3
kidding,4.360940509503216e-05,1.3080000000000134,9.036317617996923,1.2516291673878228,2.559629167387836,0.08958174417148801,6
kidnapped,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kidney,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kids,0.00011629174692008576,0.18643383437336425,3.4031014492015004,3.75,3.9364338343733642,0.08648830900852687,16
kiki,1.453646836501072e-05,0.9930000000000008,11.233542195333143,0.0,0.9930000000000008,0.08337265738837442,2
kill,0.000261656430570193,0.2699675090810034,2.7924520564304656,4.760067015271105,5.030034524352108,0.08124996808078656,36
killa,5.0877639277537524e-05,1.4040000000000126,10.542370554329745,1.3787834934861756,2.782783493486188,0.08310504785844675,7
killah,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
killas,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
killed,2.907293673002144e-05,0.4890000000000019,6.024211745331282,1.5,1.9890000000000019,0.07334166619321458,4
killer,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
killers,1.453646836501072e-05,-0.006999999999999229,4.923623917106626,1.0,0.9930000000000008,0.08337265738837442,2
killin,2.907293673002144e-05,-0.013499999999998069,4.230476736546681,2.0,1.986500000000002,0.08104165595542062,4
killing,2.180470254751608e-05,-0.010666666666668156,4.518158808998462,1.584962500721156,1.574295834054488,0.08365006475420841,3
kills,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kilo,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kim,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
kin,3.6341170912526803e-05,2.3017771173869606,28.08385548833286,0.0,2.3017771173869606,0.09043393340985252,5
kind,7.268234182505361e-05,-0.03635097750047356,3.3141860046725258,3.321928094887362,3.2855771173868886,0.08562000664625814,10
kinda,0.00015263291783261258,0.33632239057677804,3.438512519165733,3.9754180179138334,4.3117404084906115,0.08577470115009206,21
kindly,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kindness,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kinfolk,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
king,0.00012355998110259112,0.3342984685079582,3.6157952897765937,3.6901165175936645,4.024414986101623,0.08486118031040303,17
kings,2.180470254751608e-05,0.6599999999999985,7.385435875659939,0.9182958340544894,1.578295834054488,0.0663324958074893,3
kingz,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kiss,0.00012355998110259112,0.40414418382225303,3.6157952897765937,3.6168746059562213,4.021018789778474,0.0889058090015806,17
kisses,2.907293673002144e-05,1.179721875540869,9.847247834213253,0.8112781244591329,1.9910000000000019,0.0664755594184606,4
kissin,3.6341170912526803e-05,1.584800000000031,12.309059792766565,0.7219280948873621,2.306728094887393,0.07647849370817847,5
kitchen,8.721881019006432e-05,0.12464461145774797,3.5115008998562187,3.4182958340544896,3.5429404455122375,0.08184349757337775,12
kitchens,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kitted,2.180470254751608e-05,0.6566666666666655,7.385435875659939,0.9182958340544894,1.574962500721155,0.08103497187458918,3
kleenex,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
klend,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
knee,2.907293673002144e-05,-0.011999999999998012,4.230476736546681,2.0,1.988000000000002,0.07652450587881329,4
knees,2.907293673002144e-05,-0.0109999999999979,4.230476736546681,2.0,1.989000000000002,0.07334166619320852,4
knew,0.00048697169022785913,0.5882192673273892,2.6044497821498025,5.218762325783638,5.806981593111027,0.0770046064666829,67
knife,4.360940509503216e-05,0.3133333333333481,4.808799822278965,2.2516291673878226,2.5649625007211707,0.07916228057968183,6
knight,2.180470254751608e-05,0.6599999999999985,7.385435875659939,0.9182958340544894,1.578295834054488,0.06633249580748596,3
knits,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
knob,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
knock,6.541410764254824e-05,0.19138780277729106,3.9794957504850776,2.94770277922009,3.139090581997381,0.08256731149352246,9
knocked,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
knockin,2.907293673002144e-05,1.178721875540869,9.847247834213253,0.8112781244591329,1.990000000000002,0.0699999999999787,4
knot,3.6341170912526803e-05,0.9385775004327244,7.530264681664103,1.3709505944546685,2.309528094887393,0.06932705099653586,5
know,0.010015626703492387,0.4330735642906305,0.6242427482509729,7.398272782019479,7.831346346310109,0.01943889212990659,1378
know2,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
know3,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
know5,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
knowembed,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
knowin,2.180470254751608e-05,-0.012000000000001121,4.518158808998462,1.584962500721156,1.572962500721155,0.08863407922491615,3
knowing,4.360940509503216e-05,-0.021666666666652734,3.8250116284385163,2.584962500721156,2.5632958340545033,0.0848364439503182,6
knowledge,2.180470254751608e-05,-0.008000000000001561,4.518158808998462,1.584962500721156,1.5769625007211545,0.07259017380736701,3
known,0.00011629174692008576,0.18802819531113535,3.4031014492015004,3.75,3.9380281953111353,0.08420117697219925,16
knows,0.00023985172802267688,1.6394338289820145,6.399185972441595,3.2741433380975278,4.913577167079542,0.08555834711374578,33
kobe,2.907293673002144e-05,0.48750000000000226,6.024211745331282,1.5,1.9875000000000023,0.07806247497995301,4
kors,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kosher,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
kotex,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kraft,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kris,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
krogers,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kshh,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kudos,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kumbaya,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kunk,2.180470254751608e-05,1.5782958340544881,16.850313292999715,0.0,1.5782958340544881,0.0663324958074826,3
kush,4.360940509503216e-05,-0.019125814583679457,3.8250116284385163,2.584962500721156,2.5658366861374766,0.07983320649769175,6
kuti,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kylie,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
kyrie,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
la,0.00016716938619762328,0.8442442871416445,4.460038708065354,3.588354347173233,4.4325986343148776,0.08533151201705055,23
lab,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
label,6.541410764254824e-05,-0.03794553055604144,3.419546520330352,3.169925001442312,3.1319794708862707,0.09003353174439246,9
labeled,1.453646836501072e-05,6.661338147750939e-16,4.923623917106626,1.0,1.0000000000000007,0.0,2
labelle,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
labels,3.6341170912526803e-05,-0.015199999999968572,4.007333185232471,2.321928094887362,2.3067280948873936,0.07647849370819008,5
labor,1.453646836501072e-05,-0.0029999999999992255,4.923623917106626,1.0,0.9970000000000008,0.05469003565549385,2
lace,1.453646836501072e-05,0.9980000000000008,11.233542195333143,0.0,0.9980000000000008,0.04467661580736863,2
laced,4.360940509503216e-05,1.1026887691102305,9.036317617996923,1.4591479170272448,2.5618366861374753,0.08934266685531801,6
laces,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lack,3.6341170912526803e-05,-0.017599999999968752,4.007333185232471,2.321928094887362,2.3043280948873934,0.08203803995629028,5
lackin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lacking,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
lacs,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
ladies,0.00016716938619762328,0.9335640999723211,4.891958333227157,3.497055848472804,4.430619948445125,0.08900639459635584,23
lady,0.00010902351273758041,0.2102490224996063,3.521332777159655,3.640223928941852,3.8504729514414584,0.08256181755234021,15
lag,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lagos,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laid,5.814587346004288e-05,0.21990563906222738,4.195269655555723,2.75,2.9699056390622274,0.08335223070943024,8
lake,1.453646836501072e-05,0.9970000000000008,11.233542195333143,0.0,0.9970000000000008,0.05469003565549385,2
laker,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lam,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lambo,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lamborghini,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lame,2.907293673002144e-05,1.1767218755408688,9.847247834213253,0.8112781244591329,1.9880000000000018,0.0765245058788191,4
land,7.995057600755896e-05,0.6830668488630312,4.863828139481761,2.73215889136457,3.415225740227601,0.08792246506699426,11
landed,4.360940509503216e-05,0.3135408520829879,4.808799822278965,2.2516291673878226,2.5651700194708105,0.0810531773058108,6
landfill,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
landmarks,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lands,1.453646836501072e-05,0.9970000000000008,11.233542195333143,0.0,0.9970000000000008,0.05469003565549385,2
lane,2.180470254751608e-05,-0.009333333333334748,4.518158808998462,1.584962500721156,1.5756291673878213,0.07832695009485026,3
lang,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
language,7.995057600755896e-05,2.138998222726464,11.633811025503373,1.2776134368191157,3.4166116595455795,0.08965389853172337,11
lap,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
lapped,1.453646836501072e-05,0.9960000000000008,11.233542195333143,0.0,0.9960000000000008,0.06311893535223174,2
laps,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
large,1.453646836501072e-05,0.9970000000000008,11.233542195333143,0.0,0.9970000000000008,0.05469003565549385,2
larnell,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
larry,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
las,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
lashin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lasik,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
last,0.000806773994258095,0.8484360210377195,2.895846365550077,5.530273749640181,6.378709770677901,0.0740897393975963,111
lasted,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
late,0.0005087763927753752,1.495400587207353,5.429767887503682,4.36429908806447,5.859699675271823,0.0766064815418191,70
lately,0.000181705854562634,0.41153709358280555,3.516226471710699,4.133660689688186,4.545197783270991,0.08386106642352563,25
later,0.0002035105571101501,0.854712607000037,4.241065639642855,3.8423709931771084,4.697083600177145,0.08530142469026893,28
latest,4.360940509503216e-05,-0.018666666666653065,3.8250116284385163,2.584962500721156,2.566295834054503,0.07664057526984168,6
latisha,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
latter,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lattes,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laugh,0.00010902351273758041,0.6107470674987407,4.389376124820273,3.240223928941852,3.850970996440593,0.08216311129282113,15
laughed,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laughin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laughing,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laughs,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laughter,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
laundry,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
lauren,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laurie,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laurier,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
law,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lawrence,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lawsuit,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lawyer,2.180470254751608e-05,-0.007333333333334746,4.518158808998462,1.584962500721156,1.5776291673878213,0.06953496322830036,3
lay,0.00015990115201511791,0.7994715223527376,4.679264492652063,3.572623663895164,4.372095186247901,0.08861401335432993,22
layed,1.453646836501072e-05,0.9940000000000008,11.233542195333143,0.0,0.9940000000000008,0.07722693830522606,2
layin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
laying,2.180470254751608e-05,-0.006000000000001782,4.518158808998462,1.584962500721156,1.5789625007211543,0.06296030495519674,3
lazy,2.907293673002144e-05,-0.01249999999999818,4.230476736546681,2.0,1.9875000000000018,0.0780624749799644,4
lead,7.995057600755896e-05,0.683430485226669,4.863828139481761,2.73215889136457,3.415589376591239,0.08899193067635251,11
leader,2.180470254751608e-05,-0.0033333333333349646,4.518158808998462,1.584962500721156,1.5816291673878211,0.04702245326609419,3
leadin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leads,1.453646836501072e-05,0.9960000000000008,11.233542195333143,0.0,0.9960000000000008,0.06311893535223174,2
leaf,2.907293673002144e-05,-0.014499999999997737,4.230476736546681,2.0,1.9855000000000023,0.08390321805506702,4
league,6.541410764254824e-05,0.8548888888888815,5.737517442657774,2.2810361125534233,3.135925001442305,0.08594887943848188,9
lean,0.00021804702547516082,1.7143984331999924,7.04266555431931,3.072905595320056,4.787304028520048,0.08365083291495565,30
leaned,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leanin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leann,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leap,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
learn,0.00014536468365010721,0.021533834373357763,2.8129811773685587,4.221928094887363,4.243461929260721,0.08455079269702773,20
learned,5.814587346004288e-05,0.5663609377704315,5.100015504584688,2.4056390622295662,2.9719999999999978,0.08041144197276884,8
learnin,2.180470254751608e-05,-0.009333333333334748,4.518158808998462,1.584962500721156,1.5756291673878213,0.07832695009485309,3
learning,2.907293673002144e-05,-0.015999999999997794,4.230476736546681,2.0,1.9840000000000022,0.08799999999998093,4
lease,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
leased,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
least,0.00017443762038012864,0.47598790153569404,3.3755774128422704,4.017894147619622,4.493882049155316,0.08295585092299261,24
leather,6.541410764254824e-05,0.4939308585732314,4.719678362500189,2.6416041678685933,3.1355350264418247,0.08588117038109411,9
leathers,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leave,0.0006177999055129557,0.678153747081236,2.562257395253616,5.4005838071747085,6.0787375542559445,0.07697480297030869,85
leaves,4.360940509503216e-05,0.31054085208298643,4.808799822278965,2.2516291673878226,2.562170019470809,0.08626623130677837,6
leavin,8.721881019006432e-05,0.7847042604148236,5.305994333980103,2.7516291673878226,3.536333427802646,0.08946522493645334,12
leaving,0.00012355998110259112,3.6969233080868253,41.85080329540632,0.32275695889739797,4.019680266984223,0.08205730961561952,17
lebron,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lect,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
lecture,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
led,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
ledger,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lee,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
left,0.0006105316713304503,0.7581848506507107,2.6904673046760017,5.313706006896287,6.071890857546998,0.07719826844441764,84
leg,0.00011629174692008576,1.8744222513208908,10.200031009169376,2.061278124459133,3.9357003757800237,0.08869985770410707,16
legacy,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
legal,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
legalized,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
legally,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
legend,0.00011629174692008576,1.8475025500290898,8.390539311111446,2.0919171866886996,3.9394197367177894,0.08342685680067316,16
legends,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
legit,7.268234182505361e-05,1.918075545431787,15.060529363328206,1.3709505944546685,3.2890261398864555,0.08277689933610659,10
legitimate,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
legs,2.907293673002144e-05,-0.01649999999999774,4.230476736546681,2.0,1.9835000000000023,0.08931825121438387,4
lemme,2.180470254751608e-05,0.6613333333333317,7.385435875659939,0.9182958340544894,1.579629167387821,0.0593894865372829,3
lemon,2.180470254751608e-05,-0.007333333333334968,4.518158808998462,1.584962500721156,1.577629167387821,0.06953496322830675,3
lend,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
length,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lens,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
lenses,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leopard,1.453646836501072e-05,0.9970000000000008,11.233542195333143,0.0,0.9970000000000008,0.05469003565549385,2
leprechaun,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
les,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lesbian,2.180470254751608e-05,1.572962500721155,16.850313292999715,0.0,1.572962500721155,0.08863407922491615,3
less,0.00018897408874513937,0.31179434238690185,3.184688817072469,4.286790198827112,4.598584541214014,0.08448274221000322,26
lesson,7.268234182505361e-05,0.6350622839656572,5.244087069444654,2.6464393446710153,3.2815016286366725,0.08834007856802309,10
lessons,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
let,0.0018606679507213722,0.680175181567285,1.6745870408723853,6.457042251507282,7.137217433074567,0.05602943546854793,256
lets,0.0006105316713304503,0.9773654571705324,3.378869401406336,5.094773155401487,6.07213861257202,0.07716263513080783,84
letter,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
letterman,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lettermans,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
letters,1.453646836501072e-05,-0.00799999999999923,4.923623917106626,1.0,0.9920000000000008,0.08908422980527629,2
lettin,2.180470254751608e-05,-0.008666666666667933,4.518158808998462,1.584962500721156,1.5762958340544881,0.07551600271939668,3
letting,2.180470254751608e-05,0.6579999999999983,7.385435875659939,0.9182958340544894,1.5762958340544877,0.07551600271940845,3
level,5.0877639277537524e-05,-0.026964983928866815,3.670860948611258,2.807354922057604,2.7803899381287374,0.08511463429652147,7
leven,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
leverage,1.453646836501072e-05,-0.0029999999999992255,4.923623917106626,1.0,0.9970000000000008,0.05469003565549385,2
lewis,2.180470254751608e-05,-0.006000000000001338,4.518158808998462,1.584962500721156,1.5789625007211547,0.06296030495518616,3
lexus,1.453646836501072e-05,-0.0009999999999992237,4.923623917106626,1.0,0.9990000000000008,0.03160696125854548,2
li,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
liable,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
liar,2.180470254751608e-05,-0.006666666666668375,4.518158808998462,1.584962500721156,1.5782958340544877,0.06633249580749265,3
liars,1.453646836501072e-05,-0.003999999999999226,4.923623917106626,1.0,0.9960000000000008,0.06311893535223174,2
lice,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
license,1.453646836501072e-05,-0.004999999999999227,4.923623917106626,1.0,0.9950000000000008,0.07053367989832436,2
lick,2.180470254751608e-05,-0.010666666666668378,4.518158808998462,1.584962500721156,1.5742958340544877,0.08365006475421372,3
licks,1.453646836501072e-05,-0.0019999999999992246,4.923623917106626,1.0,0.9980000000000008,0.04467661580736863,2
lickwood,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lie,0.0003270705382127412,1.2927123133454455,4.8546721599210425,4.0257604640844065,5.318472777429852,0.08824774988026196,45
lied,3.6341170912526803e-05,-0.02255097750040136,4.007333185232471,2.321928094887362,2.299377117386961,0.0967254445323159,5
lies,0.00015263291783261258,0.6186673959338167,4.0722092551901055,3.689703732199548,4.3083711281333645,0.08767462690298358,21
lieutenants,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
life,0.0014972562415961042,0.48084964151147247,1.6837083301709266,6.484980020606945,6.965829662118417,0.0607799424164838,206
life17,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
life9,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lifell,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lifelong,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lifes,3.6341170912526803e-05,-0.01679999999996884,4.007333185232471,2.321928094887362,2.3051280948873933,0.080235652922337,5
lifestyle,0.00010902351273758041,0.7923559084761602,4.971279007008789,3.056564762130954,3.8489206706071144,0.08635977730229438,15
lift,6.541410764254824e-05,2.1512466435440767,13.554476426995386,0.9864267287308426,3.1376733722749193,0.08603568676664464,9
lifted,2.180470254751608e-05,-0.008000000000001561,4.518158808998462,1.584962500721156,1.5769625007211545,0.07259017380736701,3
liftin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lifting,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
light,0.00033433877239524655,0.3878349824023868,2.5980444256578115,4.952591032002874,5.340426014405261,0.08599315042747588,46
lighter,2.907293673002144e-05,-0.013999999999997792,4.230476736546681,2.0,1.9860000000000022,0.08248636250918244,4
lightin,2.180470254751608e-05,1.575629167387821,16.850313292999715,0.0,1.575629167387821,0.07832695009485309,3
lights,0.0002979976014827198,0.801535665876405,3.524381611042664,4.393898955732061,5.195434621608466,0.08578835500885142,41
lightskin,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lightsll,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lighty,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
like,0.009528655013264527,0.37063823299799115,0.9895120802891931,7.452854218931576,7.823492451929567,0.020043268210678533,1311
liked,2.907293673002144e-05,-0.015499999999998071,4.230476736546681,2.0,1.984500000000002,0.08665881374677031,4
likely,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
likes,3.6341170912526803e-05,0.3856000000000308,5.288095920683351,1.9219280948873623,2.307528094887393,0.07451603854121003,5
liking,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lil,0.00029072936730021443,0.7201959872724366,3.6287300917616756,4.443942707918269,5.164138695190705,0.08266272640165151,40
lilah,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
limbo,2.180470254751608e-05,-0.007333333333334746,4.518158808998462,1.584962500721156,1.5776291673878213,0.06953496322830036,3
limelight,1.453646836501072e-05,0.9970000000000008,11.233542195333143,0.0,0.9970000000000008,0.05469003565549385,2
limit,2.907293673002144e-05,0.4865000000000017,6.024211745331282,1.5,1.9865000000000017,0.0810416559554261,4
limited,2.180470254751608e-05,1.5789625007211545,16.850313292999715,0.0,1.5789625007211545,0.06296030495518969,3
linda,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
lindsay,7.26823418250536e-06,0.0,5.616771097666572,0.0,0.0,0.0,1
line,0.00037794817749027873,0.5953799039837584,3.3410213297698403,4.902174814211728,5.497554718195486,0.07975235684924258,52
lined,2.180470254751608e-05,0.6586666666666651,7.385435875659939,0.9182958340544894,1.5769625007211545,0.07259017380736701,3
