album_name,album_id,song_id,song_name,release_date,album_type,lyrics
Take Care,10787,58345,Look What You've Done,2011,Studio album," Yeah Yeah Man  Its like 09 in your basement and Im in love with Nebby And I still love her, but it fell through because I wasnt ready And your back hurt, and your neck hurt and you smokin heavy And I sit next to you, and I lecture you because those are deadly And then you ash it, and we argue about spendin money on bullshit And you tell me Im just like my father, my one button, you push it Now its fuck you, I hate you, Ill move out in a heartbeat And I leave out and you call me and you tell me that you sorry And you love me and I love you and your heart hurts, mine does too And its just words and they cut deep, but its our world, its just us two I see painkillers on the kitchen counter, I hate to see it all hurt so bad But maybe I wouldnt have worked this hard if you were healthy and it werent so bad, uh Maybe I should walk up the street And try and get a job at the bank Cause leave it up to me, J, and Neeks Well probably end up robbin a bank Then Wayne calls up my phone Conversation wasnt that long Gets me a flight to Houston in the morning Oh, its my time, yeah, its on Hes thinkin of signin me, I come home We make a mixtape with seventeen songs And almost get a Grammy off of that thing They love your son, man, that boy gone You get the operation you dreamed of And I finally send you to Rome And get to make good on my promise It all worked out, girl, we shouldve known Cause you deserve it    Is this shit real? Should I pinch you? After all the things that we been through, I got you, yeah Look what youve done, look what youve done Look what youve done for me now, yeah You knew that I was gon be somethin When youre stressed out and you need somethin, I got you, yeah Look what youve done, look what youve done Look what youve, look what youve Its like 06 in your backyard, Im in love with Jade And Im still in love cause when its that real is when it doesnt fade And my father living in Memphis now, he cant come this way Over some minor charges and child support that just wasnt paid, damn Boohoo, sad story, Black American dad story Know that Im your sisters kid, but it still dont explain the love that you have for me I remember sneaking in your pool after school dances Damn, your house felt like the Hamptons For all of my summer romances I never really had no one like you, man, this all new shit Made the world I know bigger Changed the way that I viewed it Had all this fightin going on at the crib You would calm me down when I lose it Told you I think Im done acting Now Im more in touch with the music You said, either way, Id be a star, I could go so far Talked to me, then you got to me Then youd toss the keys and loan me your car, yeah Just a young kid in a drop-top Lexus hopin that I dont get arrested Just another kid thats going through life so worried that I wont be accepted But I could do anything You said that, and you meant that You took me places, you spent that They said no, we went back Checks bounced, but we bounced back I put all the money in your accounts back And I thank you, I dont know where Id really be without that It worked out, man, you deserve it Is this shit real? Should I pinch you? After all the things that we been through, I got you, yeah Look what youve done, look what youve done Look what youve done for me now, yeah You knew that I was gon be somethin When youre stressed out and you need somethin, I got you, yeah Look what youve done, look what youve done Look what youve, look what youve Hi Aubrey Im here sitting with my son having a little talk And he knew, knows how to get in touch with you now To let you know how grateful I am for your help in keeping me in this In this comfortable place All I can say, Aubrey, is I remember the good times we had together And the times I used to look after you And I still have wonderful feeling about that So God bless you And I hope Ill see you10 "
Take Care,10787,58343,HYFR (Hell Ya Fucking Right),2011,Studio album," Gotta do what I gotta do Yeah Uh  All my exes live in Texas like Im George Strait Or they go to Georgia State where Tuition is handled by some random nigga that live in Atlanta That she only see when she feels obligated Admitted it to me the first time we dated But she was no angel and we never waited I took her for sushi, she wanted to fuck So we took it to go, told em dont even plate it And we never talked too much after I blew up Just only ""hello"" or a ""happy belated"" And I think I text her and told her I made it And thats when she text me and told me she prayed it And thats when I text her and told her I love her Then right after, texted and told her Im faded She asked what have I learned since getting richer? I learned workin with the negatives could make for better pictures I learned Hennessy and enemies is one hell of a mixture Even though its fucked up, girl, Im still fuckin with ya, damn Is it the fall? Time for me to revisit the past Theres women to call, theres albums to drop, theres liquor involved Theres stories to tell, we been through it all, damn Interviews are like confessions Get the fuck up out my dressing room, confusing me with questions like    Do you love this shit? Are you high right now? Do you ever get nervous? Are you single? I heard you fuck your girl, is it true? You gettin money? You think them niggas you with is with you?  And I say hell yeah, hell yeah, hell yeah Fuckin right, fuckin right, alright And we say hell yeah, hell yeah, hell yeah Fuckin right, fuckin right, alright  Uh, so much for being optimistic They say love is in the air, so I Hold my breath til my face turn purple Keep a few bad bitches in my circle My nuts hang like aint no curfew Bitch, if you wave, then I will surf you I flew jet, she flew commercial But we still met later that night After my session, she came over I was aggressive and she was sober I gave her a pill, she started confessin And started undressin and asked me to hold her And so I did, but that was last month And now shes texting me asking for closure, damn She say this shit gon catch up to me, I keep tissue paper We eat each other whenever we at the dinner table She say she hate that she love me and she wish I was average Shit, sometimes I wish the same and I wish she wasnt married Promises, I hope I never break em Met a female dragon, had a fire conversation But interviews are like confessions Get the fuck up out my bedroom, confusing me with questions like Do you love this shit? Are you high right now? Do you ever get nervous? Are you single? I heard you fuck your girl, is it true? You gettin money? You think them niggas you with is with you?  And I say hell yeah, hell yeah, hell yeah Fuckin right, fuckin right, alright And we say hell yeah, hell yeah, hell yeah Fuckin right, damn right, alright And we say hell yeah, hell yeah, hell yeah Fuckin right, fuckin right, alright And we say hell yeah, yeah, yeah, hell yeah Fuckin right, damn right, alright, aw, yeah  Yeah Yeah Aw, yeah, aw, yeah Aw, yeah, aw, yeah17 "
Take Care,10787,58346,Practice,2011,Studio album," Yeah, Cash Money shit, Cash Money shit  I can tell that moneys got you working Weve been talking for so long, now were finally here in person I taste pain and regret in your sweat Youve been waiting for me, oh I can tell that you been practicing I can tell that you been practicing All those other men were practice, they were practice Yeah, for me, for me, for me, for me  Girl, you look good, wont you back that ass up? You a fine motherfucker, wont you back that ass up? Call me big daddy, wont you back that ass up? Girl, who is you playing with? Back that ass up You workin with some ass, yeah, you bad, yeah (Uh, uh, uh) Girl, you workin with some ass, yeah, you bad, yeah (Uh, uh, uh)  Girl, you workin with some ass, yeah, you bad, yeah Make a nigga spend his cash, yeah, his last, yeah Hoes frown when you pass, yeah, they mad, yeah Couple thousand on your bag, yeah, fuck yeah Im a Big Tymer nigga, yeah, money flipper, yeah Get it understood, yeah, its all good, yeah Girl, I know whats real cause Ive been around it You only want whats real, you just never found it, ah Dont give them no more chances, ooh, girl, they had their turn Everything for a reason, theres things you had to learn from them But when I get you to myself, you know whats going down Whats going down, oh    Girl, you look good, wont you back that ass up? You a fine motherfucker, wont you back that ass up? Call me big daddy, wont you back that ass up? Girl, who is you playing with? Back that ass up You workin with some ass, yeah, you bad, yeah (Uh, uh, uh) Girl, you workin with some ass, yeah, you bad, yeah (Uh, uh, uh)  Yeah, I know he messed up, but let a real nigga make it right Let a real nigga make it right, you deserve that much Let me put somethin in your life Let me put somethin in your life, put somethin in your life You tellin me its only been a couple other people that youve been with Ima trust you, Ima give you the benefit of the doubt and Ima love you You can even call me daddy, give you someone to look up to  And my girls from the 504 need to drop it right now, uh Need to drop it right now All my girls from the 504 need to drop it right now Need to drop it right now All my girls from the 504 need to drop it right now Need to drop it right now All my girls from the 504 need to drop it right now Need to drop it right now, oh After you back it up, then stop (Back it up, baby) After you back it up, then stop (Uh, hey, babygirl) After you back it up, then stop (Yeah) After you back it up, then stop  I can tell that moneys got you working That your bodys so wet and were finally here in person I taste pain and regret in your sweat Youve been waiting for me, oh I can tell that you been practicing I can tell that you been practicing All those other men were practice, they were practice Yeah, for me, for me, for me, for me7 "
Take Care,10787,55694,The Ride,2011,Studio album," Yeah I hate when, I hate when people say they feel me, man I hate that shit Itll be a long time before yall feel me If ever For real  You wont feel me til everybody say they love you, but its not love And your suit is oxblood And the girl you fuckin hates you and your friends faded off shots of What you ordered to forget about the game that you on top of Your famous girlfriend ass keep gettin thicker than the plot does And when you forget her, thats when she pop up And you got a drop, but you ride around with the top up Or get three SUVs for niggas dressed like refugees And deal with the questions about all your excessive needs And you do dinners at French Laundry in Napa Valley Scallops and glasses of Dolce, that shit right up your alley Yeah, you see a girl and you ask about her Bitches smiling at you, it must be happy hour They put the cloth across your lap soon as you sat down Its feeling like you own every place you choose to be at now Walking through airport security with your hat down Stead of gettin a pat-down, they just keep on sayin that they feel you, nigga, yeah Its been too long Been way too long    Ive been faded too long, ooh Ive been faded too long, ooh Ive been faded too long, ooh Why wont it stop? The ride Why wont it stop? Ooh, the ride  You wont feel me til you want it so bad, you tell yourself youre in it And tell the world around you that your paperwork is finished And steal your mothers debit card so you maintain an image And ride around in overpriced rental cars that aint tinted You need a minute? You got it You know its real when your latest nights are your greatest nights The sun is up when you get home, thats just a way of life Apartment 1503, some couches and paintings Where you record with two others that want the same things Yeah, it start to feel better than home feels And so you up there every night, you swear you gettin close That champagne money was for gas and phone bills But shit, you bout to spend it on what matters most You drop a couple songs in hopes that you could be the nigga And come out every night to let the city see they nigga Tellin stories that nobody relate to And even though they hate you They just keep on tellin you they feel you, nigga Yeah Its been too long, man Ive been faded too long, ooh Ive been faded too long, ooh Ive been faded too long, ooh Why wont it stop? (Yeah), the ride Why wont it stop? (Uh), ooh, the ride  I havent been inside Terminal 1 and 3 in so long Im drivin right up to it now, make sure you got your coat on That runway can be cold, especially after summers rolled on And all you knew is alcohol and city lights and slow songs For four months out the year, its got you asking whats good at home? Whats good at home? The same hoes are still at it, I shouldve known My young niggas poppin Ms and sippin dirty Jones Problem children that all be reppin Octobers Own Brand new girl and she still growin Brand new titties, stitches still showin Yeah, and she just prayin that it heals good Im bout to fuck and Im just prayin that it feels good I really dont know much, but, shit, I know a secret They say more money, more problems, my nigga, dont believe it I mean, sure, theres some bills and taxes Im still evadin But I blew six million on myself and I feel amazin Young money-maker, season-ticket holder Season switching over I come through them bitches, still scorchin as if I didnt notice You niggas gettin older, I see no threat in Yoda Im out here messing over the lives of these niggas that couldnt fuck with my freshman floater Look at that fuckin chip on your nephews shoulder My sophomore, I was all for it, they all saw it My junior and senior will only get meaner Take care, nigga Ooh Im still faded, faded, faded (The ride) Im still faded, faded, faded (Why wont it stop? Ooh, the ride) Why wont it stop? The ride Why wont it stop? Ooh, the ride5 "
Take Care,10787,58325,The Motto,2011,Studio album," Im the fuckin man, yall dont get it, do ya? Type of money, everybody acting like they knew ya Go Uptown, New York City, bitch Them Spanish girls love me like Im Aventura Tell Uncle Luke Im out in Miami too Clubbin hard, fuckin women, there aint much to do Wrist bling, got a condo up on Biscayne Still gettin brain from a thang, aint shit changed How you feel, how you feel, how you feel? Twenty-five, sitting on twenty-five mil, uh Im in the building and Im feeling myself Rest in peace Mac Dre, Ima do it for the Bay, okay Gettin paid, well holler whenever that stop My team good, we dont really need a mascot Tell Tune light one, pass it like a relay YMCMB, you niggas more YMCA Me, Franny, and Mally Mall at the crib-o Shout goes out to Niko, J, and Chubbs, shout to Gibbo We got Santa Margherita by the liter She know even if Im fucking with her, I dont really need her Aww, thats how you feel, man? Thats really how you feel? Cause the pimpin ice cold, all these bitches wanna chill I mean maybe she wont, then again, maybe she will I can almost guarantee she know the deal, real nigga, whats up?    Now she want a photo, you already know, though You only live once, thats the motto, nigga, YOLO And we bout it every day, every day, every day Like we sittin on the bench, nigga, we dont really play Every day, every day, fuck what anybody say Cant see em cause the money in the way, real nigga, whats up?  One time, fuck one time Im callin niggas out like the umpire Seven grams in the blunt Almost drowned in her pussy, so I swam to her butt Its Eastside, we in this bitch Wish a nigga would like a tree in this bitch And if a leaf fall, put some weed in that bitch Thats my MO, add a B to that shit Im fucked up, tore down Im twisted, doorknob Talk stupid, off with your head Nigga, money talks, and Mr. Ed, yeah Im so Young Money Got a drum on the gun, Energizer Bunny Funny how honey aint sweet like sugar Aint shit sweet, niggas on the street like hookers I tongue-kiss her other tongue Skeet, skeet, skeet, water gun Oh my God, Becky, look at her butt, Tunechi Now she want a photo, you already know, though (Yeah) You only live once, thats the motto, nigga, YOLO And we bout it every day, every day, every day Like we sittin on the bench, nigga, we dont really play Every day, every day, fuck what anybody say Cant see em cause the money in the way, real nigga, whats up? Real nigga, whats up? Now she want a photo, you already know, though You only live once, thats the motto, nigga, YOLO And we bout it every day, every day, every day Like we sittin on the bench, nigga, we dont really play Every day, every day, fuck what anybody say Cant see em cause the money in the way, real nigga, whats up?17 "
Take Care,10787,58634,Hate Sleeping Alone,2011,Studio album," She says, ""Kiss me like you miss me Fuck me like you hate me And when youre fuckin someone else Just fuck her like she aint me"" Damn, those words are scary Those words are scary, Virgin Mary I just tell her to spare me I was in love two years ago and gave the baggage to my ex Its all for her to carry, bags she deserve to carry I hate that ho, I make it so hard just to talk, dont I? I get off-topic, dont I? I get it poppin, dont I? Ill end up stoppin, wont I? And by the time I end up stoppin Youll be rockin one of the rings that you pointed out while shoppin with a nigga, dont lie Uh, shes losin it right now Cause if I wasnt who I am, she wouldve been movin in by now But instead were movin slow, I guess shes used to it by now And she gives me all her trust and Im abusin it right now But this money comin in is just confusin shit right now You just told me I aint shit, I guess Im provin it right now, oh  I say Id rather be with you, but you are not around So Ima call somebody up and see if theyd be down Cause I hate sleepin alone, I hate sleepin alone Half the time, we dont end up fucking, I dont ask her for nothing You leave me in the morning, I dont see her for months But I just hate sleepin alone, I hate sleepin alone So shes here and were both so gone    Hotel to hotel, girl, I could use your company Full name and birthday, I book a flight and you come to me But she dont want a weekend, she wants all of me or none of me If she cant work with all of me, then she says she done with me You say that youre over me, you always end up under me You know how it goes, dont be crazy, dont play dumb with me Dont start with your shit, I put you back in your place She tells me, ""I bet you wont, you wont say that to my face"" And hangs up, yeah, how dare you tell me its tougher for you? Like I dont hear about the niggas you fucking with too? And whoever I be with, they got nothing on you Thats just something to do when theres nothing to do Yeah, but shes losing it right now She has choices she should make, I think shes choosing it right now One more chance to make it right, I think Im using it right now You just said I never learn, I guess Im proving it right now, oh  I say Id rather be with you, but you are not around So Ima call somebody up and see if theyd be down Cause I hate sleepin alone, I hate sleepin alone Half the time, we dont end up fucking, I dont ask her for nothing You leave me in the morning, I dont see her for months But I just hate sleepin alone, I hate sleepin alone So shes here and were both so gone Oh, oh Shes here, were so gone Oh Oh6 "
Take Care,10787,58566,The Motto (Remix),2011,Studio album,"  Im the fuckin man, yall dont get it, do ya? Type of money, everybody actin like they knew ya Go Uptown, New York City, bitch Them Spanish girls love me like Im Aventura Tell Uncle Luke, ""Im out in Miami, too"" Clubbin hard, fuckin women, there aint much to do Wrist bling, got a condo up in Biscayne Still gettin brain from a thang, aint shit changed How you feel how you feel how you feel? 25, sitting on 25 mill Im in the building and Im feeling myself Rest in peace, Mac Dre, Im-a do it for the Bay Okay, getting paid, well holler whenever that stop My team good, we dont really need a mascot Tell Tune, ""Light one, pass it like a relay"" YMCMB, you niggas more YMCA Me, Franny, and Mally Mall at the crib-o Shout goes out to Niko, J and Chubbs, shouts to Gibbo We got Santa Margherita by the liter She know even if Im fuckin with her, I dont really need her, aw Thats how you feel, man? Thats really how you feel? Cause the pimpin ice cold, all these bitches wanna chill I mean maybe she wont but then again maybe she will I can almost guarantee she know the deal, real nigga, whats up?    Now she want a photo, you already know, though You only live once: thats the motto, nigga, YOLO And we bout it every day, every day, every day Like we sittin on the bench, nigga, we dont really play Every day, every day, fuck what anybody say Cant see em cause the money in the way, real nigga, whats up?  One time? Fuck one time Im calling niggas out like the umpire Seven grams in the blunt Almost drowned in her pussy so I swam to her butt Its Eastside, we in this bitch Wish a nigga would, like a tree in this bitch And if a leaf fall put some weed in that bitch Thats my MO, add a B to that shit Im fucked up, tore down Im twisted, door knob Talk stupid? Off with your head Nigga, money talks, and Mr. Ed, yeah Im so Young Money Got a drum on the gun, Energizer bunny Funny how honey aint sweet like sugar Aint shit sweet, niggas on the street like hookers I tongue kiss her other tongue Skeet, skeet, skeet, water gun Oh my God, Becky, look at her butt, Tunechi! Now she want a photo, you already know, though You only live once: thats the motto, nigga, YOLO And we bout it every day, every day, every day Like we sittin on the bench, nigga, we dont really play Every day, every day, fuck what anybody say Cant see em cause the money in the way, real nigga, whats up?  T-Raww, skinny nigga, big balls Fuck around and get dragged: RuPaul You funny little nigga, Duval Out of this world, Total Recall Call a bitch, ride dick like a seesaw Sorta like a donkey, act a ass nigga hee-haw Ridin round in the ‘rarri wit the top off While you in the window, man Im probably on my next car Aight, mighty duck with the ice on Real LA nigga, chucks with the gun drawn Drawing on your face youre a clown jack in the box Boy thats your bop, she my new pum pum star Stars in the back, them my homies, they dont act Acting brand new, fuck her never call her back Matt Forte got the bitch running back Damn, Thats the motto you dont know its like that Now she want a photo, you already know, though You only live once: thats the motto, nigga, YOLO And we bout it every day, every day, every day Like we sittin on the bench, nigga, we dont really play Every day, every day, fuck what anybody say Cant see em cause the money in the way, real nigga, whats up?2 "
Young Sweet Jones,881461,3958,Messages From You,2010,Mixtape," I forgot about you last night For the first time in a long time I did I was caught up in these drinks they keep on making An amazing conversation With this girl named Lorraine, who says shes from L.A And keeps makin me laugh and even asks if she can pay She could be good for me yeahh Thats when you text me Tell me that you miss me, I forget about Lorraine And the fact shes right here with me Shes starin in my face, somethin had to change Thought that all these feelings went away Ohhh  I hate getting, messages from you, from you Its like you know the perfect shit to say Fucks up my whole day I thought that all these feelings went away I hate getting messages from you, from you Especially when you say you shouldve stayed Fucks up my whole day I thought that all these feelings went away Ohhh    Ooh, I hate the shit you do I hate the shit you do, I hate the shit you do I hate the shit you do, I hate the shit you do But I still text you back, say I miss you too1 "
Young Sweet Jones,881461,1368,I'm Ready For You,2010,Mixtape," R.I.P. to the girl you used to see Her days are over, baby shes over Ive decided to give you all of me Baby, come closer, baby, come closer Im ready for ya  Kill em all, switch it up Put it on, zip it up Let my perfume, soakin in your sweater Say youll be here soon, sooner the better No options for, you sayin no I run this game, just play your role Follow my lead, what you waitin fo? Thought it over and decided tonight is the night  Ca-ha-han, you, fee-hee-heel, my, ha-ha-ha-ha-heart, is, beat-ing Ca-ha-han, you, fee-hee-heel, my, ha-ha-ha-ha-heart, is, beat-ing  Yeah, I hear you talkin, dont know who you tryna flatter Got my mind made up, I-I, Im ready for ya Im in control, but with you bein a man You dont seem to understand that I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, so keep thinkin youre the man Cause its all part of my plan, I-I, Im ready for ya    Nothin on, I strut around I do it big, I shut it down I wonder if youll be able to handle me Mental pictures, no cameras please  Ca-ha-han, you, fee-hee-heel, my, ha-ha-ha-ha-heart, is, beat-ing Ca-ha-han, you, fee-hee-heel, my, ha-ha-ha-ha-heart, is, beat-ing  Yeah, I hear you talkin, dont know who you tryna flatter Got my mind made up, I-I, Im ready for ya Im in control but with you bein a man You dont seem to understand that I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, so keep thinkin youre the man Cause its all part of my plan, I-I, Im ready for ya  Uhh, red lipstick on the wine glass, cameras in my mind flash Black lingerie, white diamonds, what a contrast I know you get impatient as the time pass You say you wanted fast? Define fast Cause I could speed it up and make it last And I could audition for this and I could be part of the cast And I could produce for your future, I could co-direct your past And make damn sure that you never forget it, committed Im ready, Im wit it, still here like a statue Pink champagne, green ink in your tattoos You say you got baggage, well Im packed too Plus I got a sex pistol pointed right at you Bang! The baddest woman ever in the heart of South Proven over and over again, thats why Im hard to doubt Plus Im Young Money til the death, I took the Carter route Im more than ready too Hope its somethin that you thought about Ca-ha-han, you, fee-hee-heel, my, ha-ha-ha-ha-heart, is, beat-ing Ca-ha-han, you, fee-hee-heel, my, ha-ha-ha-ha-heart, is, beat-ing  I-I, Im ready for ya  Yeah, I hear you talkin, dont know who you tryna flatter Got my mind made up, I-I, Im ready for ya Im in control, but with you bein a man You dont seem to understand that I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, so keep thinkin youre the man Cause its all part of my plan, I-I, Im ready for ya  R.I.P. to the girl you used to see Her days are over, baby, shes over I-I, Im ready for ya I-oh-oh-oh, I-I, Im ready for ya I-I-I-I-oh-oh-oh, I-I, Im ready for ya I-oh-oh-oh, so keep thinkin youre the man Cause its all part of my plan I-I, Im ready for ya "
Young Sweet Jones,881461,896,Right Above It,2010,Mixtape,"  Kane is in the building Who else is really trying to fuck with Hollywood Cole Im with Marley Gs bro Flying Holly Grove chicks to my Hollywood shows And I wanna tell you something that you probably should know This that Slum Dog Millionaire Bollywood flow and uh My real friends never hearing from me Fake friends write the wrong answers on the mirror for me Thats why I pick and choose, I dont get shit confused I got a small circle, Im not with different crews We walk the same path, but got on different shoes Live in the same building, but we got different views I got a couple cars, I never get to use Dont like my women single, I like my chicks in twos And these days all the girls are down to roll I hit the strip club, and all them bitches find a pole Plus I been sipping, so this shit is moving kinda slow Just tell my girl to tell her friend that its time to go  Now tell me how you love it You know you at the top when only heaven is right above it We on, its Young Money motherfucker If you aint running with it, run from it motherfucker Alright, now somebody show some money in this bitch And I got my Bs with me like some honey in this bitch, you dig And I got my gun in my boo purse And I dont bust back, because I shoot first   Meet me on the fresh train Yes Im in the building, you just on the list of guest names And all of my riders do not give a fuck, X-Games Guns turn you boys into pussies, sex change And I smoke til I got chest pains And you niggas know I rep my gang like Jessie James Women are possessive, and they wanna possess Wayne I been flyin so long I fell asleep on the fucking plane Skinny pants and some Vans Call me Triple A, get my advance in advance, amen As the world spin and dance in my hands Life is a beach, Im just playing in the sand Uh, wake up and smell the pussy You niggas cant see me, but never overlook me Im on a paper trail and aint no telling where it took me Yeah, and I aint a killer but dont push me  Now tell me how you love it You know you at the top when only heaven is right above it We on, its Young Money motherfucker If you aint running with it, run from it motherfucker Alright, now somebody show some money in this bitch And I got my Bs with me like some honey in this bitch, you dig I got my gun in my boo purse And I dont bust back, because I shoot first How do you say whats never said? Beautiful black woman, I bet that bitch look better red Limping off tour, cause I made more off my second leg Motherfuckin Birdman Junior, 11th Grade Ball on automatic start I can hand it to Drake or do a quarterback draw Wildcat offense, check the paw prints We in the building, you niggas in apartments Uh, now come on be my blood donor Flow so nice you aint gotta put a rug on her Do it big and let the small fall under that Damn where you stumbled at? From where they make Gumbo at Kane got the fucking beat jumping like a jumping jack And you know me, I get on this bitch and have a heart attack Hip-Hop, Im the heart of that Nigga, nothing short of that President Carter, Young Money Democrat  Now tell me how you love it You know you at the top when only heaven is right above it We on, its Young Money motherfucker If you aint running with it, run from it motherfucker Alright, now somebody show some money in this bitch And I got my bs with me like some honey in this bitch, you dig I got my gun in my boo purse And I dont bust back, because I shoot first6 "
Young Sweet Jones,881461,841,Do It All,2010,Mixtape," Somebody remind me where I am Thats right Im at home, yeah Im right where I belong Girl you say you feeling faded yeah me too This smoke is getting blown, and these drinks are super strong I know they aint getting money like we do So its on I was looking for the one Now Im feeling dumb for thinking it was you I was wrong Now Im back up in this bitch Going harder than I did Watch me do it And Imma do it all Feeling like the old me You dont even know me Imma do it all Imma do it all Thats probably why Im back up in this bitch Going harder than I did Watch me do it  Tonight Im into breaking up Somebodys home Im drunk as ever Im not alone I-I-I-Im with my people I know you love it I dont just do it I over does it I be getting money so long Its just paper to me Take all my memories with you and just erase it for me You can never reminisce when you forget it all Careful what you wish for, you just might get it all Now my life is angel hair and pinot grigio Baby, forget about it Im headed wherever this motherfucking jet is routed You cant have my heart the doctor told me Id be dead without it My judgments never cloudy Thats why Im steady yelling weatherman, weatherman Im about whatever man Im tryna fuck with Tinkerbell in Never Neverland But Im polite about it Baby, after you Ive had a glass or two so    Somebody remind me where I am Thats right Im at home, yeah Im right where I belong Girl you say you feeling faded yeah me too This smoke is getting blown, and these drinks are super strong I know they aint getting money like we do So its on I was looking for the one Now Im feeling dumb for thinking it was you I was wrong Now Im back up in this bitch Going harder than I did Watch me do it And Imma do it all Feeling like the old me You dont even know me Imma do it all Imma do it all Thats probably why Im back up in this bitch Going harder than I did Watch me do it  Tryna get the green like Im waiting at a long light Broke just doesnt suit me girl and every night is prom night Whered I put my bow tie Millionaire, multi Rest in peace to B.I.G. and praises to the most high Getting stupid paid off of smart decisions Im the man now, I guess that parts a given So someone please tell me the problem with my competition I ask whats up and they just always say the cost of living I learn from it though, Ive been down and I got up Bring a hundred thousand to the club and light your spot up And me falling and landing in love I dont think should happen Cause everythings easier to get into than get out of But someone show me to the owner of this city Because the owners always seem to be the only people with me Im still the mafia, I still run the committee N.Y. forever nigga, Diddy Somebody remind me where I am Thats right Im at home, yeah Im right where I belong Girl you say you feeling faded yeah me too This smoke is getting blown, and these drinks are super strong I know they aint getting money like we do So its on I was looking for the one Now Im feeling dumb for thinking it was you I was wrong Now Im back up in this bitch Going harder than I did Watch me do it And Imma do it all Feeling like the old me You dont even know me Imma do it all Imma do it all Thats probably why Im back up in this bitch Going harder than I did Watch me do it  "
Young Sweet Jones,881461,776,Paris Morton Music,2010,Mixtape," Wouldve came back for you, I just needed time To do what I had to do, caught in the life I cant let it go Whether thats right, I will never know, oh-oh-oh  Hope you forgive me, never meant wrong Tried to be patient but waited too long But I wouldve came back, but I wouldve came back for you Wouldve came back, wouldve came back  I talk slicker than a pimp from Augusta Who just had his linen suit dry-cleaned Bitches, whats up with ya? I hate calling the women ""bitches,"" but the bitches love it I took some sense and made a nickel of it Im urging all daughters to kiss their mothers With those lips that all that lipstick covers Youre never too grown up to miss and hug her And girls counting on me to be there like missing rubbers Im on some Marvin Gaye shit, a bunch of distant lovers This aint the life that Im used to Reintroduced to people Ive been introduced to Did you forget me? Or are you too scared to tell me that you met me And fear that I wont remember? I wish you could still accept me for me I miss Memphis, Tennessee, my cousins, my dad The simplistic beauty that all of them Southerners have Im halfway across the world with dozens of bags Feeling like all four members of Color Me Badd In one nigga, amazing shit I got that Courtney Love for you, that crazy shit I dont drink every bottle I own, I be aging shit And I got them wedding ring flows, that engaging shit Which one of yall got fleets on your keychains? The seats for these Heat games? I really think that you stare at yourself and you see things La Familia, Ive been inducted and instructed To stunt on these niggas we dont really fuck with, fuck is up? Having lunch and debating Ferrari prices 23 and going through a midlife crisis But trust me, I still deliver like a midwife And no, Im not saying Im the nicest, I just live life like it Uh, it take a certain type of man to teach To be far from hood, but to understand the streets I never threw away that paper with my Grammy speech Because I havent hit the pinnacles I plan to reach Yeah, you gotta own it if you want it Kisses all on her body, she tells me live in the moment And, baby, Ill never forget none of that Girl, I told you I was coming back, I    Wouldve came back for you, I just needed time To do what I had to do, caught in the life I cant let it go Whether thats right, I will never know  Hope you forgive me, never meant wrong Tried to be patient but waited too long But I wouldve came back, but I wouldve came back for you Wouldve came back, wouldve came back3 "
